sample_id,grade,lesson,position,evidence_fragment_id,evidence_material_type,evidence_lesson_title,evidence_page_start,evidence_source_markdown_path,evidence_status,evidence_match_reason,needs_learning_resource_review,consistency_issue_codes
HNMU-G6-R0216-STT5,6,Bài 16: Các cấu trúc điều khiển,"Mục 1.b, Trang 75",LM-SGV-TIN6-4918798731#F0345,SGV,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,82,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_16/sgv_tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0217-STT6,6,Bài 16: Các cấu trúc điều khiển,"Câu hỏi 1, Trang 75",LM-SGV-TIN6-4918798731#F0345,SGV,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,82,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_16/sgv_tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0218-STT7,6,Bài 16: Các cấu trúc điều khiển,"Hoạt động 1, Trang 74",LM-SGK-TIN6-0001#F0204,SGK,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,67,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_16/tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0219-STT8,6,Bài 16: Các cấu trúc điều khiển,"Mục 1.b, Trang 75",LM-SGV-TIN6-4918798731#F0345,SGV,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,82,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_16/sgv_tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0220-STT9,6,Bài 16: Các cấu trúc điều khiển,"Luyện tập 3, Trang 77",LM-SGV-TIN6-4918798731#F0345,SGV,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,82,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_16/sgv_tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0221-STT10,6,Bài 16: Các cấu trúc điều khiển,"Mục 1.a, Trang 74",LM-SGV-TIN6-4918798731#F0345,SGV,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,82,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_16/sgv_tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0222-STT11,6,Bài 16: Các cấu trúc điều khiển,"Vận dụng 2, Trang 75",LM-SGK-TIN6-0001#F0205,SGK,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,68,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_16/tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0223-STT12,6,Bài 16: Các cấu trúc điều khiển,"Luyện tập 1, Trang 77",LM-SGV-TIN6-4918798731#F0345,SGV,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,82,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_16/sgv_tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0224-STT13,6,Bài 16: Các cấu trúc điều khiển,"Vận dụng 3, Trang 77",LM-SGV-TIN6-4918798731#F0345,SGV,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,82,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_16/sgv_tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0225-STT14,6,Bài 16: Các cấu trúc điều khiển,"Vận dụng 1, Trang 77",LM-SGV-TIN6-4918798731#F0360,SGV,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,87,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_16/sgv_tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0226-STT1,6,Bài 17: Chương trình máy tính,"Mục 1, Trang 78",LM-SGK-TIN6-0001#F0211,SGK,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,71,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0227-STT2,6,Bài 17: Chương trình máy tính,"Mục 1, Trang 78",LM-SGK-TIN6-0001#F0211,SGK,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,71,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0228-STT3,6,Bài 17: Chương trình máy tính,"Mục 1, Trang 78",LM-SGK-TIN6-0001#F0211,SGK,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,71,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0229-STT4,6,Bài 17: Chương trình máy tính,"Mục 1, Trang 78",LM-SGV-TIN6-4918798731#F0373,SGV,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,91,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0230-STT5,6,Bài 17: Chương trình máy tính,"Mục 1, Trang 78",LM-SGV-TIN6-4918798731#F0373,SGV,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,91,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0231-STT6,6,Bài 17: Chương trình máy tính,"Mục 1, Trang 78",LM-SGV-TIN6-4918798731#F0373,SGV,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,91,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0232-STT7,6,Bài 17: Chương trình máy tính,"Mục 1, Trang 78",LM-SGV-TIN6-4918798731#F0373,SGV,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,91,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0233-STT8,6,Bài 17: Chương trình máy tính,"Mục 1, Trang 78",LM-SGV-TIN6-4918798731#F0373,SGV,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,91,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0234-STT9,6,Bài 17: Chương trình máy tính,"Mục 1, Trang 78",LM-SGV-TIN6-4918798731#F0373,SGV,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,91,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0235-STT10,6,Bài 17: Chương trình máy tính,"Hình 6.13, Trang 79",LM-SGV-TIN6-4918798731#F0373,SGV,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,91,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0236-STT11,6,Bài 17: Chương trình máy tính,"Hoạt động 1, Trang 79",LM-SGV-TIN6-4918798731#F0372,SGV,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,91,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0237-STT12,6,Bài 17: Chương trình máy tính,"Luyện tập 2, Trang 81",LM-SGK-TIN6-0001#F0221,SGK,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,74,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0238-STT13,6,Bài 17: Chương trình máy tính,"Vận dụng 1, Trang 81",LM-SGK-TIN6-0001#F0223,SGK,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,74,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0239-STT14,6,Bài 17: Chương trình máy tính,"Vận dụng 2, Trang 81",LM-SGV-TIN6-4918798731#F0373,SGV,Bài 17. CHƯƠNG TRÌNH MÁY TÍNH,91,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0002-STT1,7,Bài 1. Thiết bị vào - ra,"Mục 1, Trang 5 SGK",LM-SGK-TIN7-0001#F0010,SGK,Bài 1. THIẾT BỊ VÀO – RA,9,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G7-R0003-STT2,7,Bài 1. Thiết bị vào - ra,"Mục 1, Trang 5 SGK",LM-SGK-TIN7-0001#F0010,SGK,Bài 1. THIẾT BỊ VÀO – RA,9,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G7-R0004-STT3,7,Bài 1. Thiết bị vào - ra,"Câu 1, Trang 31 SGV",LM-SGV-TIN7-4920462481#F0049,SGV,Bài 1. THIẾT BỊ VÀO – RA,18,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_1/sgv_tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0005-STT4,7,Bài 1. Thiết bị vào - ra,"Mục 1, Trang 7 SGK",LM-SGK-TIN7-0001#F0004,SGK,Bài 1. THIẾT BỊ VÀO – RA,6,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G7-R0006-STT5,7,Bài 1. Thiết bị vào - ra,"Mục 1, Trang 5 SGK",LM-SGK-TIN7-0001#F0004,SGK,Bài 1. THIẾT BỊ VÀO – RA,6,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0007-STT6,7,Bài 1. Thiết bị vào - ra,"Câu hỏi 2, Trang 9 SGK",LM-SGK-TIN7-0001#F0009,SGK,Bài 1. THIẾT BỊ VÀO – RA,9,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G7-R0008-STT7,7,Bài 1. Thiết bị vào - ra,"Câu 2, Trang 31 SGV",LM-SGV-TIN7-4920462481#F0038,SGV,Bài 1. THIẾT BỊ VÀO – RA,16,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_1/sgv_tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G7-R0009-STT8,7,Bài 1. Thiết bị vào - ra,"Vận dụng 1, Trang 9 SGK",LM-SGK-TIN7-0001#F0004,SGK,Bài 1. THIẾT BỊ VÀO – RA,6,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0010-STT9,7,Bài 1. Thiết bị vào - ra,"Mục 1, Trang 6 SGK",LM-SGK-TIN7-0001#F0004,SGK,Bài 1. THIẾT BỊ VÀO – RA,6,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0011-STT10,7,Bài 1. Thiết bị vào - ra,"Mục 1, Trang 6 SGK",LM-SGK-TIN7-0001#F0004,SGK,Bài 1. THIẾT BỊ VÀO – RA,6,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0012-STT11,7,Bài 1. Thiết bị vào - ra,"Câu 4, Trang 31 SGV",LM-SGV-TIN7-4920462481#F0049,SGV,Bài 1. THIẾT BỊ VÀO – RA,18,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_1/sgv_tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0013-STT12,7,Bài 1. Thiết bị vào - ra,"Vận dụng 2, Trang 9 SGK",LM-SGK-TIN7-0001#F0004,SGK,Bài 1. THIẾT BỊ VÀO – RA,6,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0014-STT13,7,Bài 1. Thiết bị vào - ra,Vận dụng thực tế,LM-SGK-TIN7-0001#F0004,SGK,Bài 1. THIẾT BỊ VÀO – RA,6,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0015-STT14,7,Bài 1. Thiết bị vào - ra,Vận dụng thực tế,LM-SGK-TIN7-0001#F0004,SGK,Bài 1. THIẾT BỊ VÀO – RA,6,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_1/tin_7_bai_1.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0016-STT1,7,Bài 2. Phần mềm máy tính,"Mục 1, Trang 11 SGK",LM-SGK-TIN7-0001#F0014,SGK,Bài 2. PHẦN MỀM MÁY TÍNH,10,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_2/tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G7-R0017-STT2,7,Bài 2. Phần mềm máy tính,"Câu 1, Trang 31 SGV",LM-SGV-TIN7-4920462481#F0063,SGV,Bài 2. PHẦN MỀM MÁY TÍNH,22,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_2/sgv_tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0018-STT3,7,Bài 2. Phần mềm máy tính,"Mục 2, Trang 12 SGK",LM-SGK-TIN7-0001#F0012,SGK,Bài 2. PHẦN MỀM MÁY TÍNH,10,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_2/tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G7-R0019-STT4,7,Bài 2. Phần mềm máy tính,"Lưu ý, Trang 24 SGV",LM-SGV-TIN7-4920462481#F0063,SGV,Bài 2. PHẦN MỀM MÁY TÍNH,22,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_2/sgv_tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0020-STT5,7,Bài 2. Phần mềm máy tính,"Mục 1, Trang 10 SGK",LM-SGK-TIN7-0001#F0012,SGK,Bài 2. PHẦN MỀM MÁY TÍNH,10,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_2/tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0021-STT6,7,Bài 2. Phần mềm máy tính,"Mục 2, Trang 12 SGK",LM-SGK-TIN7-0001#F0012,SGK,Bài 2. PHẦN MỀM MÁY TÍNH,10,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_2/tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G7-R0022-STT7,7,Bài 2. Phần mềm máy tính,"Hộp kiến thức, Trang 24 SGV",LM-SGV-TIN7-4920462481#F0063,SGV,Bài 2. PHẦN MỀM MÁY TÍNH,22,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_2/sgv_tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0023-STT8,7,Bài 2. Phần mềm máy tính,"Hộp kiến thức, Trang 24 SGV",LM-SGV-TIN7-4920462481#F0063,SGV,Bài 2. PHẦN MỀM MÁY TÍNH,22,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_2/sgv_tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0024-STT9,7,Bài 2. Phần mềm máy tính,"Hoạt động khởi động, Trang 22 SGV",LM-SGV-TIN7-4920462481#F0063,SGV,Bài 2. PHẦN MỀM MÁY TÍNH,22,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_2/sgv_tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0025-STT10,7,Bài 2. Phần mềm máy tính,"Mục 2, Trang 12 SGK",LM-SGK-TIN7-0001#F0012,SGK,Bài 2. PHẦN MỀM MÁY TÍNH,10,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_2/tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0026-STT11,7,Bài 2. Phần mềm máy tính,"Mục 2, Trang 12 SGK",LM-SGK-TIN7-0001#F0012,SGK,Bài 2. PHẦN MỀM MÁY TÍNH,10,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_2/tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0027-STT12,7,Bài 2. Phần mềm máy tính,"Mục 2, Trang 11 SGK",LM-SGK-TIN7-0001#F0012,SGK,Bài 2. PHẦN MỀM MÁY TÍNH,10,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_2/tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0028-STT13,7,Bài 2. Phần mềm máy tính,Vận dụng thực tế,LM-SGV-TIN7-4920462481#F0063,SGV,Bài 2. PHẦN MỀM MÁY TÍNH,22,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_2/sgv_tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0029-STT14,7,Bài 2. Phần mềm máy tính,Vận dụng thực tế,LM-SGV-TIN7-4920462481#F0063,SGV,Bài 2. PHẦN MỀM MÁY TÍNH,22,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_2/sgv_tin_7_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0030-STT1,7,Bài 3. Quản lí dữ liệu trong máy tính,"Mục 1, Trang 13 SGK",LM-SGK-TIN7-0001#F0026,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,14,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G7-R0031-STT2,7,Bài 3. Quản lí dữ liệu trong máy tính,"Mục 1, Trang 14 SGK",LM-SGK-TIN7-0001#F0025,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,13,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G7-R0032-STT3,7,Bài 3. Quản lí dữ liệu trong máy tính,"Mục 2, Trang 14-15 SGK",LM-SGK-TIN7-0001#F0025,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,13,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0033-STT4,7,Bài 3. Quản lí dữ liệu trong máy tính,"Luyện tập 1, Trang 17 SGK",LM-SGK-TIN7-0001#F0035,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,16,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G7-R0034-STT5,7,Bài 3. Quản lí dữ liệu trong máy tính,"Mục 1, Trang 13 SGK",LM-SGK-TIN7-0001#F0026,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,14,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G7-R0035-STT6,7,Bài 3. Quản lí dữ liệu trong máy tính,"Mục 2, Trang 15 SGK",LM-SGK-TIN7-0001#F0025,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,13,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0036-STT7,7,Bài 3. Quản lí dữ liệu trong máy tính,"Mục 1, Trang 14 SGK",LM-SGK-TIN7-0001#F0025,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,13,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0037-STT8,7,Bài 3. Quản lí dữ liệu trong máy tính,"Mục 2, Trang 14 SGK",LM-SGK-TIN7-0001#F0025,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,13,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0038-STT9,7,Bài 3. Quản lí dữ liệu trong máy tính,"Luyện tập 2, Trang 17 SGK",LM-SGK-TIN7-0001#F0025,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,13,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0039-STT10,7,Bài 3. Quản lí dữ liệu trong máy tính,"Mục 2, Trang 15 SGK",LM-SGK-TIN7-0001#F0025,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,13,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0040-STT11,7,Bài 3. Quản lí dữ liệu trong máy tính,Trang 29 SGV,LM-SGV-TIN7-4920462481#F0104,SGV,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,28,shared/learning_resources/ocr_text/sgv_tin_hoc_7/sgv_tin_7_bai_3/sgv_tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0041-STT12,7,Bài 3. Quản lí dữ liệu trong máy tính,"Vận dụng 1, Trang 17 SGK",LM-SGK-TIN7-0001#F0025,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,13,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0042-STT13,7,Bài 3. Quản lí dữ liệu trong máy tính,Mục 3. Trang 17 SGK,LM-SGK-TIN7-0001#F0025,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,13,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0043-STT14,7,Bài 3. Quản lí dữ liệu trong máy tính,Mục 2. Trang 14-15 SGK,LM-SGK-TIN7-0001#F0025,SGK,Bài 3. QUẢN LÝ DỮ LIỆU TRONG MÁY TÍNH,13,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_3/tin_7_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0044-STT1,7,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1.b, Trang 19 SGK",LM-SGK-TIN7-0001#F0041,SGK,Bài 4. MẠNG XÃ HỘI VÀ MỘT SỐ KÊNH TRAO ĐỔI THÔNG TIN TRÊN INTERNET,18,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_4/tin_7_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0045-STT2,7,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1.b, Trang 19 SGK",LM-SGK-TIN7-0001#F0041,SGK,Bài 4. MẠNG XÃ HỘI VÀ MỘT SỐ KÊNH TRAO ĐỔI THÔNG TIN TRÊN INTERNET,18,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_4/tin_7_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0046-STT3,7,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1.b, Trang 19 SGK",LM-SGK-TIN7-0001#F0041,SGK,Bài 4. MẠNG XÃ HỘI VÀ MỘT SỐ KÊNH TRAO ĐỔI THÔNG TIN TRÊN INTERNET,18,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_4/tin_7_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G7-R0047-STT4,7,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1.b, Trang 19 SGK",LM-SGK-TIN7-0001#F0046,SGK,Bài 4. MẠNG XÃ HỘI VÀ MỘT SỐ KÊNH TRAO ĐỔI THÔNG TIN TRÊN INTERNET,19,shared/learning_resources/ocr_text/sgk_tin_hoc_7/tin_7_bai_4/tin_7_bai_4.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
