sample_id,source_file,source_row_number,grade,lesson,quality_decision,confidence_score,failure_reasons,blocking_criterion_ids,suggested_reviewer_action,needs_hnmu_review,needs_learning_resource_review,needs_sgv_verification,evidence_fragment_ids,checked_by,checked_at,source_shard
HNMU-G7-R0102-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,102,7,Bài 8: Công cụ hỗ trợ tính toán,need_human_review,0.54,"RAW-PED-02: Lượt AI đầu có nhiều từ khóa của đáp án; cần xem lại có lộ đáp án quá sớm không. | RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-PED-02;RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0103-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,103,7,Bài 8: Công cụ hỗ trợ tính toán,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0104-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,104,7,Bài 8: Công cụ hỗ trợ tính toán,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0105-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,105,7,Bài 8: Công cụ hỗ trợ tính toán,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0106-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,106,7,Bài 8: Công cụ hỗ trợ tính toán,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0107-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,107,7,Bài 8: Công cụ hỗ trợ tính toán,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0108-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,108,7,Bài 8: Công cụ hỗ trợ tính toán,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0109-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,109,7,Bài 8: Công cụ hỗ trợ tính toán,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0110-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,110,7,Bài 8: Công cụ hỗ trợ tính toán,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0111-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,111,7,Bài 8: Công cụ hỗ trợ tính toán,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0112-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,112,7,Bài 8: Công cụ hỗ trợ tính toán,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0113-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,113,7,Bài 8: Công cụ hỗ trợ tính toán,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0142-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,142,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0143-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,143,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0144-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,144,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0145-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,145,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0146-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,146,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0147-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,147,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0148-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,148,6,Bài 11: Định dạng văn bản,need_human_review,0.50,RAW-CON-02: Có đáp án SGV trong raw nhưng evidence SGV truy xuất chưa đủ chắc để xác nhận đầy đủ.,RAW-CON-02,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0257;LM-SGV-TIN6-4918798731#F0266,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0149-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,149,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0150-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,150,6,Bài 11: Định dạng văn bản,need_human_review,0.50,RAW-CON-02: Có đáp án SGV trong raw nhưng evidence SGV truy xuất chưa đủ chắc để xác nhận đầy đủ.,RAW-CON-02,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0262;LM-SGV-TIN6-4918798731#F0266,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0151-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,151,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0152-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,152,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0153-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,153,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0154-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,154,6,Bài 11: Định dạng văn bản,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0155-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,155,6,Bài 11: Định dạng văn bản,need_human_review,0.50,RAW-CON-02: Có đáp án SGV trong raw nhưng evidence SGV truy xuất chưa đủ chắc để xác nhận đầy đủ.,RAW-CON-02,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0257;LM-SGV-TIN6-4918798731#F0266,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0184-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,184,6,Bài 14: Hoàn thiện sổ lưu niệm,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0185-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,185,6,Bài 14: Hoàn thiện sổ lưu niệm,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0186-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,186,6,Bài 14: Hoàn thiện sổ lưu niệm,pass,0.67,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0187-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,187,6,Bài 14: Hoàn thiện sổ lưu niệm,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0188-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,188,6,Bài 14: Hoàn thiện sổ lưu niệm,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0189-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,189,6,Bài 14: Hoàn thiện sổ lưu niệm,need_human_review,0.50,RAW-CON-02: Có đáp án SGV trong raw nhưng evidence SGV truy xuất chưa đủ chắc để xác nhận đầy đủ.,RAW-CON-02,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0314;LM-SGV-TIN6-4918798731#F0312,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0190-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,190,6,Bài 14: Hoàn thiện sổ lưu niệm,need_human_review,0.50,RAW-CON-02: Có đáp án SGV trong raw nhưng evidence SGV truy xuất chưa đủ chắc để xác nhận đầy đủ.,RAW-CON-02,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0310;LM-SGV-TIN6-4918798731#F0312,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0191-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,191,6,Bài 14: Hoàn thiện sổ lưu niệm,need_human_review,0.50,RAW-CON-02: Có đáp án SGV trong raw nhưng evidence SGV truy xuất chưa đủ chắc để xác nhận đầy đủ.,RAW-CON-02,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0192-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,192,6,Bài 14: Hoàn thiện sổ lưu niệm,pass,0.67,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0193-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,193,6,Bài 14: Hoàn thiện sổ lưu niệm,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0194-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,194,6,Bài 14: Hoàn thiện sổ lưu niệm,need_human_review,0.50,RAW-CON-02: Có đáp án SGV trong raw nhưng evidence SGV truy xuất chưa đủ chắc để xác nhận đầy đủ.,RAW-CON-02,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0195-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,195,6,Bài 14: Hoàn thiện sổ lưu niệm,pass,0.67,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0196-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,196,6,Bài 14: Hoàn thiện sổ lưu niệm,need_human_review,0.50,RAW-CON-02: Có đáp án SGV trong raw nhưng evidence SGV truy xuất chưa đủ chắc để xác nhận đầy đủ.,RAW-CON-02,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0301;LM-SGV-TIN6-4918798731#F0312,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0197-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,197,6,Bài 14: Hoàn thiện sổ lưu niệm,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0226-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,226,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0227-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,227,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0228-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,228,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0229-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,229,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0230-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,230,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0231-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,231,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0232-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,232,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0233-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,233,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0234-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,234,6,Bài 17: Chương trình máy tính,need_human_review,0.50,RAW-CON-02: Có đáp án SGV trong raw nhưng evidence SGV truy xuất chưa đủ chắc để xác nhận đầy đủ.,RAW-CON-02,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0378;LM-SGV-TIN6-4918798731#F0373,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0235-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,235,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0236-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,236,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0237-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,237,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0238-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,238,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0239-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,239,6,Bài 17: Chương trình máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0044-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,44,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0045-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,45,6,Bài 4. Mạng máy tính,failed,0.66,"RAW-STR-02: Thiếu trường lõi: dialogue. | RAW-STR-03: Hội thoại trống nên không có nhãn lượt nói. | RAW-STR-04: Hội thoại trống. | RAW-CON-03: Không có hội thoại để đối chiếu với câu hỏi. | RAW-CON-04: Không có hội thoại để đối chiếu với đáp án. | RAW-CON-07: Có tiêu chí nhất quán liên quan đang fail, nên chưa thể coi chủ đề, bài học, câu hỏi, đáp án và hội thoại là cùng một nội dung. | RAW-PED-06: Thiếu hội thoại nên mẫu không giải quyết được yêu cầu học sinh.",RAW-STR-02;RAW-STR-03;RAW-STR-04;RAW-CON-03;RAW-CON-04;RAW-CON-07;RAW-PED-06,exclude_from_current_batch_or_repair,true,true,false,LM-SGV-TIN6-4918798731#F0123;LM-SGK-TIN6-0001#F0049,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0046-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,46,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0047-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,47,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0048-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,48,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0049-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,49,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0050-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,50,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0051-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,51,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0052-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,52,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0053-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,53,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0054-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,54,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0055-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,55,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0056-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,56,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0057-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,57,6,Bài 4. Mạng máy tính,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0086-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,86,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0087-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,87,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0088-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,88,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0089-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,89,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0090-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,90,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0091-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,91,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.67,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0092-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,92,6,Bài 7: Tìm kiếm thông tin trên Internet,need_human_review,0.42,"RAW-CON-06: Phần mô tả ngắn trong câu hỏi/hội thoại chưa được đối chiếu trực tiếp bằng fragment có thuật ngữ tương ứng, nên chưa đủ chắc để chốt pass.",RAW-CON-06,ask_hnmu_uet_review,true,true,false,LM-SGK-TIN6-0001#F0086,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0093-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,93,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0094-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,94,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0095-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,95,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0096-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,96,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0097-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,97,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.67,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0098-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,98,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0099-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,99,6,Bài 7: Tìm kiếm thông tin trên Internet,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G7-R0002-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,2,7,Bài 1. Thiết bị vào - ra,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G7-R0003-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,3,7,Bài 1. Thiết bị vào - ra,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
HNMU-G7-R0004-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,4,7,Bài 1. Thiết bị vào - ra,pass,0.68,,,keep,false,true,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_03
