sample_id,grade,lesson,review_reason,priority,suggested_question_to_hnmu,related_criterion_ids,evidence_fragment_ids,checked_by,checked_at,source_shard
HNMU-G6-R0037-STT8,6,Bài 3. Thông tin trong máy tinh,Có tiêu chí cần HNMU/UET xác nhận: RAW-STR-04;RAW-CON-05;RAW-PED-04;RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-STR-04;RAW-CON-05;RAW-PED-04;RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0039-STT10,6,Bài 3. Thông tin trong máy tinh,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05;RAW-PED-02;RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05;RAW-PED-02;RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0040-STT11,6,Bài 3. Thông tin trong máy tinh,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0043-STT14,6,Bài 3. Thông tin trong máy tinh,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05;RAW-PED-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05;RAW-PED-02,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0072-STT1,6,Bài 6: Mạng thông tin toàn cầu,Có tiêu chí cần HNMU/UET xác nhận: RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0074-STT3,6,Bài 6: Mạng thông tin toàn cầu,Có tiêu chí cần HNMU/UET xác nhận: RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0075-STT4,6,Bài 6: Mạng thông tin toàn cầu,Có tiêu chí cần HNMU/UET xác nhận: RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0077-STT6,6,Bài 6: Mạng thông tin toàn cầu,Có tiêu chí cần HNMU/UET xác nhận: RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0078-STT7,6,Bài 6: Mạng thông tin toàn cầu,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-04,LM-SGV-TIN6-4918798731#F0155,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0079-STT8,6,Bài 6: Mạng thông tin toàn cầu,Có tiêu chí cần HNMU/UET xác nhận: RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0081-STT10,6,Bài 6: Mạng thông tin toàn cầu,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-01;RAW-CON-02;RAW-CON-03;RAW-CON-04;RAW-CON-06;RAW-CON-07;RAW-PED-06;RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-01;RAW-CON-02;RAW-CON-03;RAW-CON-04;RAW-CON-06;RAW-CON-07;RAW-PED-06;RAW-DUP-04,LM-SGV-TIN6-4918798731#F0155,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0084-STT13,6,Bài 6: Mạng thông tin toàn cầu,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05;RAW-PED-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05;RAW-PED-02,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0115-STT2,6,Bài 9: An toàn thông tin trên Internet,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0121-STT8,6,Bài 9: An toàn thông tin trên Internet,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-04,LM-SGV-TIN6-4918798731#F0227,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0122-STT9,6,Bài 9: An toàn thông tin trên Internet,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-04;RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-04;RAW-DUP-04,LM-SGV-TIN6-4918798731#F0227,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0123-STT10,6,Bài 9: An toàn thông tin trên Internet,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-04;RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-04;RAW-DUP-04,LM-SGV-TIN6-4918798731#F0227,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0125-STT12,6,Bài 9: An toàn thông tin trên Internet,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0126-STT13,6,Bài 9: An toàn thông tin trên Internet,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05;RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05;RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0127-STT14,6,Bài 9: An toàn thông tin trên Internet,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05;RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05;RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0154-STT13,7,Bài 11: Tạo bài trình chiếu,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0155-STT14,7,Bài 11: Tạo bài trình chiếu,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0195-STT12,7,Bài 14. Thuật toán tìm kiếm tuần tự,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0016-STT1,7,Bài 2. Phần mềm máy tính,Có tiêu chí cần HNMU/UET xác nhận: RAW-PED-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-PED-02,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0017-STT2,7,Bài 2. Phần mềm máy tính,Có tiêu chí cần HNMU/UET xác nhận: RAW-PED-02;RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-PED-02;RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0022-STT7,7,Bài 2. Phần mềm máy tính,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0023-STT8,7,Bài 2. Phần mềm máy tính,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0064-STT7,7,Bài 5. Ứng xử trên mạng,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0065-STT8,7,Bài 5. Ứng xử trên mạng,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-03;RAW-CON-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-03;RAW-CON-04,LM-SGV-TIN7-4920462481#F0147,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0068-STT11,7,Bài 5. Ứng xử trên mạng,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0070-STT13,7,Bài 5. Ứng xử trên mạng,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-05,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-05,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0100-STT1,7,Bài 8: Công cụ hỗ trợ tính toán,Có tiêu chí cần HNMU/UET xác nhận: RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0102-STT3,7,Bài 8: Công cụ hỗ trợ tính toán,Có tiêu chí cần HNMU/UET xác nhận: RAW-PED-02;RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-PED-02;RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0103-STT4,7,Bài 8: Công cụ hỗ trợ tính toán,Có tiêu chí cần HNMU/UET xác nhận: RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0108-STT9,7,Bài 8: Công cụ hỗ trợ tính toán,Có tiêu chí cần HNMU/UET xác nhận: RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0112-STT13,7,Bài 8: Công cụ hỗ trợ tính toán,Có tiêu chí cần HNMU/UET xác nhận: RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G7-R0113-STT14,7,Bài 8: Công cụ hỗ trợ tính toán,Có tiêu chí cần HNMU/UET xác nhận: RAW-DUP-04,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-DUP-04,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0148-STT7,6,Bài 11: Định dạng văn bản,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN6-4918798731#F0257;LM-SGV-TIN6-4918798731#F0266,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0150-STT9,6,Bài 11: Định dạng văn bản,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN6-4918798731#F0262;LM-SGV-TIN6-4918798731#F0266,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0155-STT14,6,Bài 11: Định dạng văn bản,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN6-4918798731#F0257;LM-SGV-TIN6-4918798731#F0266,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0189-STT6,6,Bài 14: Hoàn thiện sổ lưu niệm,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN6-4918798731#F0314;LM-SGV-TIN6-4918798731#F0312,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0190-STT7,6,Bài 14: Hoàn thiện sổ lưu niệm,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN6-4918798731#F0310;LM-SGV-TIN6-4918798731#F0312,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0191-STT8,6,Bài 14: Hoàn thiện sổ lưu niệm,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0194-STT11,6,Bài 14: Hoàn thiện sổ lưu niệm,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0196-STT13,6,Bài 14: Hoàn thiện sổ lưu niệm,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN6-4918798731#F0301;LM-SGV-TIN6-4918798731#F0312,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0234-STT9,6,Bài 17: Chương trình máy tính,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN6-4918798731#F0378;LM-SGV-TIN6-4918798731#F0373,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0045-STT2,6,Bài 4. Mạng máy tính,Có tiêu chí không đạt: RAW-STR-02;RAW-STR-03;RAW-STR-04;RAW-CON-03;RAW-CON-04;RAW-CON-07;RAW-PED-06,high,"Vui lòng kiểm tra và quyết định mẫu này cần sửa, loại khỏi batch hiện tại, hay giữ lại sau khi chỉnh.",RAW-STR-02;RAW-STR-03;RAW-STR-04;RAW-CON-03;RAW-CON-04;RAW-CON-07;RAW-PED-06,LM-SGV-TIN6-4918798731#F0123;LM-SGK-TIN6-0001#F0049,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G6-R0092-STT7,6,Bài 7: Tìm kiếm thông tin trên Internet,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-06,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-06,LM-SGK-TIN6-0001#F0086,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G7-R0010-STT9,7,Bài 1. Thiết bị vào - ra,Có tiêu chí không đạt: RAW-STR-03,high,"Vui lòng kiểm tra và quyết định mẫu này cần sửa, loại khỏi batch hiện tại, hay giữ lại sau khi chỉnh.",RAW-STR-03,,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G7-R0078-STT7,7,Bài 6: Làm quen với phần mềm bảng tính,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN7-4920462481#F0183;LM-SGK-TIN7-0001#F0070,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G7-R0116-STT3,7,Bài 9: Trình bày bảng tính,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN7-4920462481#F0263;LM-SGK-TIN7-0001#F0172,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G7-R0120-STT7,7,Bài 9: Trình bày bảng tính,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN7-4920462481#F0261;LM-SGK-TIN7-0001#F0156,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
HNMU-G7-R0123-STT10,7,Bài 9: Trình bày bảng tính,Có tiêu chí cần HNMU/UET xác nhận: RAW-CON-02,medium,"Vui lòng xác nhận các tiêu chí còn chưa chắc, đặc biệt sự khớp giữa câu hỏi, đáp án SGV, hội thoại, mức nhận thức và học liệu liên quan.",RAW-CON-02,LM-SGV-TIN7-4920462481#F0263;LM-SGK-TIN7-0001#F0156,orchestrator-strict-aggregate-sync-from-checklist,2026-07-20T00:00:00+07:00,shard_03
