sample_id,review_reason,priority,suggested_question_to_hnmu,related_criterion_ids,evidence_fragment_ids,checked_by,checked_at,shard_id
HNMU-G8-R0176-STT7,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0177-STT8,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0178-STT9,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0179-STT10,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0180-STT11,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0181-STT12,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0182-STT13,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0183-STT14,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0184-STT1,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0185-STT2,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0186-STT3,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0187-STT4,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0188-STT5,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0189-STT6,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0190-STT7,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0191-STT8,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0192-STT9,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0193-STT10,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0194-STT11,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0195-STT12,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0196-STT13,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0197-STT14,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0221,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G9-R0018-STT3,Mẫu nằm trong cặp trùng chính xác sau chuẩn hóa với một mẫu khác trong batch; cần xác nhận mẫu đại diện.,high,"Hai mẫu trùng này có cần giữ cả hai không, hay chỉ giữ một mẫu đại diện?",RAW-DUP-03;RAW-DUP-04,LM-SGK-TIN9-0001#F0015,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G9-R0032-STT3,Mẫu nằm trong cặp trùng chính xác sau chuẩn hóa với một mẫu khác trong batch; cần xác nhận mẫu đại diện.,high,"Hai mẫu trùng này có cần giữ cả hai không, hay chỉ giữ một mẫu đại diện?",RAW-DUP-03;RAW-DUP-04,LM-SGK-TIN9-0001#F0020,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G9-R0114-STT1,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0115-STT2,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0116-STT3,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0117-STT4,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0118-STT5,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0119-STT6,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0120-STT7,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0121-STT8,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0122-STT9,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0123-STT10,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0124-STT11,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0125-STT12,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0126-STT13,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0127-STT14,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0128-STT1,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0129-STT2,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0130-STT3,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0131-STT4,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0132-STT5,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0133-STT6,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0134-STT7,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0135-STT8,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0136-STT9,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0137-STT10,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0138-STT11,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0139-STT12,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0140-STT13,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0141,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0141-STT14,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0158,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0142-STT1,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0179,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0143-STT2,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0183,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0144-STT3,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0179,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0145-STT4,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0179,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0146-STT5,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0179,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0147-STT6,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0179,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0148-STT7,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0179,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0149-STT8,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0179,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0150-STT9,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0179,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0151-STT10,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0179,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0152-STT11,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0188,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
HNMU-G9-R0153-STT12,Cần xác nhận fragment học liệu draft/không có fragment để chốt các tiêu chí CON-01/CON-06/CON-07.,medium,Xác nhận fragment học liệu/metadata có đủ chắc để chốt batch này trước khi chuyển đổi.,RAW-CON-01;RAW-CON-06;RAW-CON-07,LM-SGK-TIN9-0001#F0179,hnmu-dialogue-auditor(shard-03-grade8-9),2026-07-18T23:34:26+07:00,shard_03
