sample_id,grade,lesson,position,evidence_fragment_id,evidence_material_type,evidence_lesson_title,evidence_page_start,evidence_source_markdown_path,evidence_status,evidence_match_reason,needs_learning_resource_review,consistency_issue_codes
HNMU-G9-R0167-STT12,9,Bài 12a: Sử dụng hàm IF,"Luyện tập 1c (nâng cao), Trang 51 SGK",LM-SGK-TIN9-0001#F0209,SGK,Bài 12A. Sử dụng hàm IF,50,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_12a/tin_9_bai_12a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0168-STT13,9,Bài 12a: Sử dụng hàm IF,"Vận dụng 1, Trang 51 SGK",LM-SGK-TIN9-0001#F0207,SGK,Bài 12A. Sử dụng hàm IF,49,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_12a/tin_9_bai_12a.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G9-R0169-STT14,9,Bài 12a: Sử dụng hàm IF,"Vận dụng, Trang 50 SGK",LM-SGK-TIN9-0001#F0209,SGK,Bài 12A. Sử dụng hàm IF,50,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_12a/tin_9_bai_12a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0170-STT1,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Mục 1, Trang 52 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0171-STT2,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Mục 1, Trang 53 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0172-STT3,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Hình 12a.1, Trang 48 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0173-STT4,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Câu hỏi 1, Trang 53 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0174-STT5,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Mục 1, Trang 53 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0175-STT6,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Mục 1, Trang 53 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0176-STT7,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Mục 1, Trang 52 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0177-STT8,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Câu hỏi 1, Trang 53 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0178-STT9,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Hoạt động 1, Trang 52 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0179-STT10,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,Kết nối tri thức,LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0180-STT11,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Thực hành, Trang 53 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0181-STT12,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Thwch hành, Trang 53 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0182-STT13,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,"Vận dụng, Trang 54 SGK",LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0183-STT14,9,Bài 13a: Hoàn thiện bảng tính quản lí tài chính gia đình,Dự án học tập,LM-SGK-TIN9-0001#F0241,SGK,Bài 13A. Hoàn thiện bảng tính quản lí tài chính gia đình,53,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_13a/tin_9_bai_13a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0184-STT1,9,[9b]: Các chức năng chính của phần mềm làm Video,Mục 1 (Tr. 55),LM-SGV-TIN9-4923777498#F0209,SGV,Bài 9B. CÁC CHỨC NĂNG CHÍNH CỦA PHẦN MỀM LÀM VIDEO,63,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_9b/sgv_tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G9-R0185-STT2,9,[9b]: Các chức năng chính của phần mềm làm Video,Câu hỏi Mục 2 (Tr. 57),LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0186-STT3,9,[9b]: Các chức năng chính của phần mềm làm Video,Mục 3a (Tr. 57),LM-SGK-TIN9-0001#F0129,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,57,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G9-R0187-STT4,9,[9b]: Các chức năng chính của phần mềm làm Video,Mục 3b (Tr. 58),LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0188-STT5,9,[9b]: Các chức năng chính của phần mềm làm Video,HĐ 1 (Tr. 55),LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0189-STT6,9,[9b]: Các chức năng chính của phần mềm làm Video,"Mục 3b, c (Tr. 58)",LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0190-STT7,9,[9b]: Các chức năng chính của phần mềm làm Video,Mục 3c (Tr. 58),LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0191-STT8,9,[9b]: Các chức năng chính của phần mềm làm Video,Mục 3d (Tr. 58-59),LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0192-STT9,9,[9b]: Các chức năng chính của phần mềm làm Video,Mục 3c (Tr. 58),LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0193-STT10,9,[9b]: Các chức năng chính của phần mềm làm Video,Sinh thêm (Tr. 57),LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0194-STT11,9,[9b]: Các chức năng chính của phần mềm làm Video,Luyện tập (Tr. 59),LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0195-STT12,9,[9b]: Các chức năng chính của phần mềm làm Video,Luyện tập (Tr. 59),LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0196-STT13,9,[9b]: Các chức năng chính của phần mềm làm Video,Vận dụng (Tr. 59),LM-SGK-TIN9-0001#F0136,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,59,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G9-R0197-STT14,9,[9b]: Các chức năng chính của phần mềm làm Video,Vận dụng (Tr. 59),LM-SGK-TIN9-0001#F0130,SGK,Bài 9B. Các chức năng chính của phần mềm làm video,58,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_9b/tin_9_bai_9b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0198-STT1,9,[10b]: Chuẩn bị dữ liệu và dựng video,Mục 1 (Tr. 60),LM-SGV-TIN9-4923777498#F0253,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,70,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G9-R0199-STT2,9,[10b]: Chuẩn bị dữ liệu và dựng video,Mục 1 (Tr. 60),LM-SGV-TIN9-4923777498#F0252,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,70,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G9-R0200-STT3,9,[10b]: Chuẩn bị dữ liệu và dựng video,Mục 2a (Tr. 61),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0201-STT4,9,[10b]: Chuẩn bị dữ liệu và dựng video,Mục 2b (Tr. 62),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0202-STT5,9,[10b]: Chuẩn bị dữ liệu và dựng video,Mục 1 (Tr. 60),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0203-STT6,9,[10b]: Chuẩn bị dữ liệu và dựng video,Mục 1 (Tr. 60),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0204-STT7,9,[10b]: Chuẩn bị dữ liệu và dựng video,Mục 2a (Tr. 61),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0205-STT8,9,[10b]: Chuẩn bị dữ liệu và dựng video,Mục 2b (Tr. 62),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0206-STT9,9,[10b]: Chuẩn bị dữ liệu và dựng video,Mục 2b (Tr. 62),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0207-STT10,9,[10b]: Chuẩn bị dữ liệu và dựng video,Câu hỏi (Tr. 61),LM-SGK-TIN9-0001#F0162,SGK,Bài 10B. Chuẩn bị dữ liệu và dựng video,61,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_10b/tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G9-R0208-STT11,9,[10b]: Chuẩn bị dữ liệu và dựng video,Thực hành (Tr. 61),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0209-STT12,9,[10b]: Chuẩn bị dữ liệu và dựng video,Thực hành (Tr. 61),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0210-STT13,9,[10b]: Chuẩn bị dữ liệu và dựng video,Thực hành (Tr. 62),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0211-STT14,9,[10b]: Chuẩn bị dữ liệu và dựng video,Thực hành (Tr. 62),LM-SGV-TIN9-4923777498#F0247,SGV,Bài 10B. CHUẨN BỊ DỮ LIỆU VÀ DỰNG VIDEO,69,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_10b/sgv_tin_9_bai_10b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0212-STT1,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 1 (Tr. 65),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0213-STT2,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 2 (Tr. 66),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0214-STT3,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 3 (Tr. 67),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0215-STT4,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 4 (Tr. 67),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0216-STT5,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 1 (Tr. 65),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0217-STT6,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 3 (Tr. 67),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0218-STT7,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 3 (Tr. 67),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0219-STT8,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 4 (Tr. 68),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0220-STT9,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 2 (Tr. 66),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0221-STT10,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 1 (Tr. 65),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0222-STT11,9,[11b]: Thực hành Dựng video theo kịch bản,Thực hành 1 (Tr. 65),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0223-STT12,9,[11b]: Thực hành Dựng video theo kịch bản,Thực hành 2 (Tr. 66),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0224-STT13,9,[11b]: Thực hành Dựng video theo kịch bản,Thực hành 4 (Tr. 67),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0225-STT14,9,[11b]: Thực hành Dựng video theo kịch bản,Vận dụng (Tr. 68),LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0226-STT1,9,[12b]: Hoàn thành việc dựng video,Mục 1 (Tr. 69),LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0227-STT2,9,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 71),LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0228-STT3,9,[12b]: Hoàn thành việc dựng video,Mục 1 (Tr. 69),LM-SGK-TIN9-0001#F0223,SGK,Bài 12B. Hoàn thành việc dựng video,,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_12b/tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G9-R0229-STT4,9,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 72),LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0230-STT5,9,[12b]: Hoàn thành việc dựng video,Mục 1 (Tr. 69),LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0231-STT6,9,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 70),LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0232-STT7,9,[12b]: Hoàn thành việc dựng video,Sinh thêm (Tr. 70),LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0233-STT8,9,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 71),LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0234-STT9,9,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 72),LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
