sample_id,source_file,source_row_number,grade,grade_label,stt,lesson,position,question,bloom_level,answer_sgv,dialogue
HNMU-G9-R0218-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,218,9,Lớp 9,7,[11b]: Thực hành Dựng video theo kịch bản,Mục 3 (Tr. 67),"Nêu được ý nghĩa của lệnh ""Sync your video to the music's beat"".",Thông hiểu,"Lệnh này giúp tự động đồng bộ việc chuyển đổi các phân cảnh hình ảnh/video khớp với nhịp điệu (beat) của bản nhạc nền, tạo sự sinh động.","HS: Ở cửa sổ chọn nhạc nền có một dòng chữ ""Sync your video to the music's beat"" kèm ô vuông để tích. Có nên tích vào không ạ?
AI: Để quyết định có nên tích không, ta cần hiểu nó làm gì. ""Beat"" trong âm nhạc nghĩa là gì em biết không?
HS: Là nhịp nhạc ạ, kiểu nhịp trống đập.
AI: Rất chuẩn. Còn ""Sync"" là viết tắt của Synchronize (Đồng bộ). Vậy ghép lại nó có nghĩa là gì?
HS: Đồng bộ video với nhịp nhạc ạ?
AI: Đúng rồi! Nếu video của em toàn ảnh tĩnh, khi tích vào đây, phần mềm sẽ tự động tính toán để mỗi khi nhạc ""đập"" một nhịp mạnh, bức ảnh sẽ chuyển sang ảnh tiếp theo. Em thích phong cách đó không?
HS: Ôi thế thì giống video trên Tiktok lắm ạ, rất có nhịp điệu. Em sẽ tích vào luôn!
AI: Hãy trải nghiệm thử nhé. Nếu nhạc giật gân, ảnh sẽ chuyển rất nhanh. Đó là kĩ thuật dựng phim cơ bản được tự động hoá đấy.
HS: Em xem lại rồi, hình ảnh nhảy theo nhạc cực kì ngầu ạ!"
HNMU-G9-R0219-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,219,9,Lớp 9,8,[11b]: Thực hành Dựng video theo kịch bản,Mục 4 (Tr. 68),Trình bày được cách chọn kiểu hiển thị và vị trí đặt phụ đề trên video.,Thông hiểu,"Cửa sổ Text có hai cột: cột trên (như Simple, Joy, Classic) dùng để chọn kiểu hiệu ứng chữ; cột dưới (Layout) có các ô vuông vị trí để chọn nơi chữ xuất hiện (trên, dưới, trái, phải, giữa).","HS: Em muốn chữ phụ đề có viền đen bay ra, và nó phải nằm ở góc phải bên dưới màn hình. Em phải chỉnh ở đâu AI?
AI: Yêu cầu của em gồm hai phần: 1 là ""hiệu ứng chữ bay ra"", 2 là ""vị trí góc phải dưới"". Chúng ta xử lí phần 1 trước nhé. Ở cột bên phải bảng Text, em thấy danh sách các ô ghi ""Simple, Joy, Classic..."" không?
HS: Có ạ, em click thử vào ""Classic"" thì chữ hiện ra kiểu đánh máy.
AI: Đó chính là kiểu hiển thị (Style). Em hãy thử bấm các kiểu khác để tìm ra hiệu ứng bay ra như ý muốn nhé.
HS: Em chọn ""Adventure"", nó bay ra rất đẹp ạ! Vậy còn vị trí thì sao?
AI: Em kéo thanh cuộn xuống dưới cùng của cột đó, sẽ thấy mục ""Layout"". Nó gồm các hình chữ nhật nhỏ minh hoạ vị trí. Để chữ ở góc phải bên dưới, em chọn hình nào?
HS: Em chọn hình chữ nhật có nét gạch nằm ở cạnh dưới bên phải.
AI: Chính xác! Em nhìn màn hình Preview xem chữ đã đúng vị trí chưa?
HS: Dạ đúng rồi ạ! Style và Layout kết hợp lại tạo ra phụ đề hoàn hảo.
AI: Em tiếp thu rất nhanh, chúc mừng em!"
HNMU-G9-R0220-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,220,9,Lớp 9,9,[11b]: Thực hành Dựng video theo kịch bản,Mục 2 (Tr. 66),"Phân biệt được sự khác nhau giữa việc sử dụng ""Filters"" so với hiệu ứng ""3D effects"".",Thông hiểu,"Filters làm thay đổi toàn bộ gam màu/độ sáng của bức ảnh/video (ví dụ: làm ảnh cũ đi, sáng lên). 3D effects chèn thêm một đối tượng không gian di chuyển (như bướm bay, mưa rơi) vào trong cảnh.","HS: Bài kiểm tra hỏi em phân biệt ""Filters"" và ""3D effects"". Cả hai đều gọi là hiệu ứng, em giải thích sao cho dễ hiểu ạ?
AI: Hãy dùng ví dụ nhé. Giả sử em có một bức ảnh chụp buổi sáng. Em bấm nút nào để biến nó thành màu cam vàng của buổi chiều tà?
HS: Em sẽ dùng Filters (Bộ lọc) tên là Sepia hoặc năng màu ấm ạ.
AI: Đúng vậy. Vậy Filters thay đổi yếu tố gì của tấm ảnh?
HS: Thay đổi toàn bộ gam màu, ánh sáng của cả tấm ảnh ạ.
AI: Rất chuẩn. Giờ em muốn có một con rồng phun lửa bay ngang qua bức ảnh buổi chiều tà đó. Filters có làm được không?
HS: Chắc chắn không ạ. Cái đó phải dùng 3D effects để chèn thêm con rồng vào.
AI: Chính xác! Vậy tóm lại, Filters dùng để phủ màu/thay đổi sắc thái toàn khung hình. Còn 3D effects dùng để làm gì?
HS: Dùng để chèn thêm các vật thể chuyển động không gian 3 chiều vào video ạ.
AI: Cực kì xuất sắc! Em cứ dùng ví dụ này là đạt điểm tuyệt đối."
HNMU-G9-R0221-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,221,9,Lớp 9,10,[11b]: Thực hành Dựng video theo kịch bản,Mục 1 (Tr. 65),Giải thích được chức năng của việc chỉnh âm lượng trong mục 3D effects.,Thông hiểu,"Hiệu ứng 3D thường đi kèm âm thanh (ví dụ tiếng nổ, tiếng cánh bướm). Thanh trượt Volume trong 3D effects giúp tăng giảm hoặc tắt âm thanh của riêng hiệu ứng đó để không lấn át nhạc nền.","HS: AI ơi, cái hiệu ứng tia lửa 3D của em kêu ""xèo xèo"" to quá. Làm sao để cho nó nhỏ lại ạ?
AI: Khi chèn hiệu ứng 3D, phần mềm cung cấp cho nó một âm thanh đi kèm sinh động. Em đang mở cửa sổ ""3D effects"" đúng không?
HS: Dạ vâng, em đang chọn hiệu ứng tia lửa.
AI: Tốt. Em hãy nhìn cột chứa danh sách hiệu ứng, dưới cái nút Done, có một biểu tượng hình chiếc loa và chữ ""Volume"". Em thấy nó đang ở mức nào?
HS: Thanh trượt đang kéo ở mức cao nhất ạ.
AI: Đó là lí do tiếng xèo xèo rất to. Thanh Volume này chuyên để quản lí âm thanh của riêng hiệu ứng 3D đó. Em sẽ kéo nó sang bên nào để giảm tiếng?
HS: Em sẽ kéo sang bên trái. Kéo xuống còn khoảng 20% thôi ạ.
AI: Em thử Play lại xem tiếng ""xèo xèo"" đã nhỏ lại và hoà quyện với nhạc nền chưa?
HS: Vừa vặn luôn ạ! Tiếng xèo xèo li ti nghe rất vui tai mà không bị chói. Em còn biết cách tắt hẳn tiếng nó nếu kéo về 0 nữa.
AI: Em rất thông minh, đã tự suy luận được cách tắt âm thanh rồi đó!"
HNMU-G9-R0222-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,222,9,Lớp 9,11,[11b]: Thực hành Dựng video theo kịch bản,Thực hành 1 (Tr. 65),"Thực hiện được việc thêm hiệu ứng 3D ""Heart Sparkles"" vào một bức ảnh trong video.",Vận dụng,"Chọn ảnh -> 3D effects -> Kéo thanh cuộn tìm ""Heart Sparkles"" -> Kéo thả vị trí -> Done.","HS: AI hướng dẫn em chi tiết Nhiệm vụ 1 trang 65 với. Thêm hiệu ứng 3D Heart Sparkles vào ảnh.
AI: Được thôi! Mình cùng làm từng bước. Đầu tiên, em hãy nháy chọn bức ảnh khu vườn trong dải Storyboard. Rồi ấn vào công cụ ""3D effects"".
HS: Xong ạ. Bảng hiệu ứng 3D đã hiện ra. Nhưng có hàng trăm hiệu ứng, tìm Heart Sparkles ở đâu ạ?
AI: Các hiệu ứng thường xếp theo vần A, B, C hoặc theo chủ đề. Em hãy kéo thanh cuộn xuống vùng có chữ H, tìm một biểu tượng có hình các trái tim bay ra.
HS: À em lướt qua nó rồi, ""Heart Sparkles"" đây rồi! Em click vào nó.
AI: Tốt! Lúc này trên bức ảnh Preview sẽ xuất hiện chùm trái tim và một khung hình chữ nhật bao quanh nó. Em có thấy biểu tượng xoay (mũi tên vòng) và kéo giãn ở các góc không?
HS: Dạ có. Em dùng chuột kéo các góc để trái tim to lên, rồi kéo nó vào góc bên trái bức ảnh.
AI: Em thao tác rất chuyên nghiệp. Đừng quên căn chỉnh dải thời gian bên dưới nếu em muốn trái tim chỉ bay ra ở giữa clip. Nếu ưng ý rồi thì bấm gì nhỉ?
HS: Bấm ""Done"" ạ. Em đã hoàn thành xuất sắc Nhiệm vụ 1!
AI: Tuyệt vời, 10 điểm thực hành!"
HNMU-G9-R0223-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,223,9,Lớp 9,12,[11b]: Thực hành Dựng video theo kịch bản,Thực hành 2 (Tr. 66),"Áp dụng được các bộ lọc (Filters) Inky, Arcade, Sepia, Loved cho các hình ảnh khác nhau trong video.",Vận dụng,Chọn lần lượt từng ảnh -> Filters -> Chọn bộ lọc tương ứng -> Done. Lặp lại cho 4 ảnh.,"HS: Tới Nhiệm vụ 2 rồi AI ơi: Thêm bộ lọc. Sách yêu cầu Inky, Arcade, Sepia, Loved cho từng ảnh. Em bắt đầu từ ảnh bông hoa hồng nhé.
AI: Hoàn hảo! Em hãy chọn ảnh hoa hồng đầu tiên, ấn vào nút Filters trên thanh công cụ.
HS: Xong ạ. Nó hiện ra một loạt màu. Em tìm thấy bộ lọc ""Inky"" rồi, màu nó làm bức ảnh trông tối tối như dính mực ấy.
AI: Tên ""Inky"" xuất phát từ ""Ink"" (mực) mà. Em ấn Done nhé. Vậy là xong 1 ảnh. Chuyển sang ảnh thứ 2, em làm tương tự và chọn bộ lọc gì?
HS: Ảnh 2 em chọn ""Arcade"", màu sắc trông rực rỡ và hơi ảo ảo như game. Ảnh 3 em chọn ""Sepia"", nó biến thành màu nâu cổ điển như ảnh ngày xưa của ông bà.
AI: Em mô tả tác dụng của các bộ lọc rất sinh động! Còn ảnh cuối cùng?
HS: Ảnh 4 em chọn ""Loved"", nó ám một lớp màu hồng tím lãng mạn. Em đã áp dụng xong 4 bộ lọc cho 4 ảnh rồi ạ.
AI: Em thấy không, chỉ với vài thao tác lặp lại đơn giản, em đã tạo ra 4 sắc thái cảm xúc hoàn toàn khác nhau cho video. Em làm rất tốt!
HS: Vâng, thực hành liên tục giúp em thuộc lòng nút Filters rồi ạ."
HNMU-G9-R0224-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,224,9,Lớp 9,13,[11b]: Thực hành Dựng video theo kịch bản,Thực hành 4 (Tr. 67),"Thiết lập được phụ đề ""Dự án Trường học xanh"" cho video với vị trí hiển thị hợp lí.",Vận dụng,"Chọn ảnh tương ứng -> Text -> Gõ chữ ""Dự án Trường học xanh"" -> Chọn Style (vd: Simple) -> Chọn Layout (đáy màn hình) -> Done.","HS: Nhiệm vụ 4 yêu cầu thêm phụ đề ""Dự án Trường học xanh"" vào ảnh cây cối. Em đã vào phần Text và gõ chữ xong rồi. Tiếp theo làm gì cho đẹp ạ?
AI: Chữ hiện tại đang ở trạng thái mặc định. Em hãy nhìn vào cột Style. Em muốn chữ hiển thị một cách nhẹ nhàng, tinh tế hay nhảy nhót sôi động?
HS: Ảnh trường học xanh nên em muốn nó nhẹ nhàng, trang trọng thôi ạ.
AI: Vậy em hãy thử chọn Style tên là ""Simple"" hoặc ""Quiet"".
HS: Em chọn ""Quiet"", chữ hiện ra từ từ rất êm ái. Nhưng nó đang nằm chình ình giữa màn hình, che mất bồn hoa rồi AI ơi.
AI: Lúc nãy chúng ta đã học cách giải quyết vấn đề ""chữ che hình"" rồi. Em dùng công cụ gì ở dưới cùng cột đó?
HS: À, công cụ ""Layout""! Em sẽ chọn ô vuông có thanh gạch nằm ở cạnh dưới, để chữ nép xuống đáy màn hình.
AI: Chính xác! Bây giờ em nhìn tổng thể bức ảnh: Chữ hiện ra êm ái, nằm gọn gàng bên dưới, không che mất cảnh. Đã đạt tiêu chuẩn chưa?
HS: Rất hoàn hảo rồi ạ. Em bấm Done để lưu lại. Cảm ơn AI đã nhắc bài!
AI: Đó là nhờ kĩ năng vận dụng kiến thức cũ của em rất bén đấy."
HNMU-G9-R0225-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,225,9,Lớp 9,14,[11b]: Thực hành Dựng video theo kịch bản,Vận dụng (Tr. 68),"Biên tập hoàn chỉnh video dự án ""MyVideo"" bằng cách kết hợp nhiều chức năng: hiệu ứng, bộ lọc, âm thanh, phụ đề.",Vận dụng,"Mở MyVideo -> Lên kịch bản cá nhân -> Lần lượt áp dụng Text (Mở đầu), Filters (chỉnh màu), 3D (nhấn mạnh), Background music -> Play kiểm tra -> Done.","HS: Yêu cầu Vận dụng cuối cùng là hoàn thiện dự án ""MyVideo"" em tự làm từ bài trước. Em có nên thêm tất cả mọi hiệu ứng vào không ạ?
AI: Một video đẹp là một video hài hoà, không phải là ""nồi lẩu thập cẩm"". Em định làm ""MyVideo"" về chủ đề gì?
HS: Video về chuyến đi dã ngoại của lớp em ạ.
AI: Chủ đề rất vui vẻ! Vậy ta lên kế hoạch nhé. 1. Thẻ tiêu đề ở đầu (Text), em sẽ ghi chữ gì?
HS: Em sẽ ghi ""Chuyến dã ngoại nhớ đời - Lớp 9A"". Em chọn hiệu ứng chữ ""Adventure"" cho năng động.
AI: Tuyệt. 2. Với các bức ảnh chụp ngoài trời hơi tối, em dùng tính năng gì?
HS: Em dùng Filters, chọn bộ lọc làm sáng và ấm màu lên như Arcade.
AI: 3. Ở bức ảnh cả lớp đang cười đùa, em muốn chèn một hiệu ứng 3D gì cho thú vị?
HS: Em sẽ tìm hiệu ứng bong bóng bay (Balloons) hoặc hoa giấy (Confetti) chèn vào góc ảnh.
AI: Rất sáng tạo! Cuối cùng, 4. Nhạc nền. Một chuyến dã ngoại sẽ hợp với loại nhạc nào?
HS: Một bản nhạc nhịp điệu nhanh, vui tươi ạ. Em sẽ dùng Background music để tự động lồng nhạc cho cả video.
AI: Em đã có một kịch bản hậu kì xuất sắc! Hãy áp dụng tuần tự 4 bước đó. AI tin video của em sẽ được cô giáo cho điểm cao nhất lớp.
HS: Kế hoạch rõ ràng quá, em làm một loáng là xong. Cảm ơn AI rất nhiều!"
HNMU-G9-R0226-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,226,9,Lớp 9,1,[12b]: Hoàn thành việc dựng video,Mục 1 (Tr. 69),Nêu vị trí và tên nút lệnh để thêm tệp âm thanh thuyết minh (đã ghi âm) vào đoạn video.,Nhận biết,"Nháy chuột chọn nút ""Custom audio"" ở góc trên, bên phải màn hình.","HS: AI ơi, em có file ghi âm giọng đọc của em, làm sao ghép vào video đây?
AI: Chào em. Em còn nhớ bài trước ta dùng nút gì để chèn nhạc nền tự động không?
HS: Dạ là nút Background music ạ.
AI: Tốt. Nhưng giọng đọc của em không phải nhạc nền chung, mà là âm thanh tuỳ biến. Kế bên nút Background music có nút nào khác?
HS: Có nút ""Custom audio"" ạ.
AI: Chính xác. Theo em, tại sao lại dùng ""Custom audio"" cho giọng đọc?
HS: Chắc vì nó cho phép mình tự do chọn vị trí phát âm thanh, chứ không tự động chạy từ đầu đến cuối như nhạc nền.
AI: Suy luận cực kì sắc bén! Em nháy vào nút đó để chọn file ghi âm của mình nhé.
HS: Em đã chọn được file và chèn vào thành công rồi ạ!"
HNMU-G9-R0227-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,227,9,Lớp 9,2,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 71),Nêu nút lệnh dùng để chia một đoạn video thành hai đoạn nhỏ.,Nhận biết,"Chọn đoạn video cần chia, nháy chuột chọn lệnh ""Split"".","HS: Thầy AI ơi, em lỡ quay một đoạn video dài 1 phút, nhưng em muốn ngắt nó làm 2 nửa để chèn một bức ảnh vào giữa. Làm sao bây giờ?
AI: Để nhét ảnh vào giữa, ta phải ""chặt"" đoạn video đó ra làm hai. Đầu tiên, em hãy chọn đoạn video đó dưới bàn dựng.
HS: Em nháy chuột chọn nó rồi ạ.
AI: Trên thanh công cụ, em tìm xem nút nào có nghĩa tiếng Anh là ""chia cắt"" hoặc ""chẻ ra""?
HS: Có nút Trim (cắt bớt) và nút Split. Em nghĩ là Split ạ.
AI: Rất thông minh! Trim là cắt gọt đầu đuôi, còn Split là xẻ làm đôi. Em thử bấm vào Split xem.
HS: Cửa sổ Split mở ra rồi ạ. Có một con chạy trên thanh thời gian.
AI: Em kéo con chạy đó đến đúng giây em muốn cắt đôi, rồi ấn Done nhé.
HS: Wow, video 1 phút đã biến thành 2 clip nhỏ. Em chèn ảnh vào giữa được rồi!"
HNMU-G9-R0228-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,228,9,Lớp 9,3,[12b]: Hoàn thành việc dựng video,Mục 1 (Tr. 69),Nêu thao tác để khắc phục tình trạng video khi đưa vào phần mềm bị ngược hoặc nằm ngang.,Nhận biết,"Sử dụng chức năng ""Rotate"" (Xoay) của phần mềm để xoay video.","HS: AI cứu em với, video em quay bằng điện thoại, lúc xem trên máy tính thì bình thường, cho vào phần mềm thì bị quay ngược 90 độ.
AI: Lỗi này rất phổ biến do cảm biến xoay của điện thoại đấy. Đừng lo. Khi một bức tranh bị treo ngược, em sẽ làm gì?
HS: Em sẽ dùng tay xoay nó lại cho đúng chiều ạ.
AI: Trong phần mềm cũng có cái ""tay"" để xoay. Em tìm nút nào tên là ""Rotate"" hoặc có biểu tượng mũi tên uốn cong.
HS: Dạ em thấy nút Rotate trên thanh công cụ rồi. Em bấm thử nhé.
AI: Mỗi lần bấm nó sẽ xoay bao nhiêu độ em biết không?
HS: Em vừa bấm 1 lần, nó xoay 90 độ theo chiều kim đồng hồ ạ. Em phải bấm 3 lần nó mới thẳng lại.
AI: Rất chính xác! Em có thể dùng phím tắt Ctrl + R để thao tác nhanh hơn đấy.
HS: Hay quá, phím tắt giúp em sửa video ngược chỉ trong 1 giây!"
HNMU-G9-R0229-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,229,9,Lớp 9,4,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 72),Nhận biết cách mở chức năng áp dụng mẫu định dạng thiết kế sẵn (Themes) cho video.,Nhận biết,"Nháy chuột chọn dấu 3 chấm (...) ở góc trên, bên phải màn hình làm việc -> Chọn Themes.","HS: Yêu cầu 4 của bài thực hành bảo ""Sử dụng mẫu định dạng (Themes)"". Nút Themes trốn ở đâu mà em tìm dọc thanh công cụ không thấy ạ?
AI: Có những nút ít dùng hơn sẽ được phần mềm gom vào một menu ẩn. Em nhìn lên góc cao nhất bên phải, có biểu tượng nào gợi ý sự ""Mở rộng"" không?
HS: Em thấy có nút hình 3 dấu chấm (...) ạ.
AI: Đúng rồi, nút đó thường có nghĩa là ""See more"" (Xem thêm). Em nháy chuột vào đó đi.
HS: Nó hiện ra một danh sách dài, à em thấy chữ ""Themes"" có hình đám mây rồi!
AI: Tuyệt. Em click vào đó. Có các chủ đề như Adventure, Classic, Joy... Em định chọn mẫu nào?
HS: Em chọn ""Joy"". Ôi, chữ và hiệu ứng màu sắc của cả video tự động thay đổi đồng bộ theo một kiểu rất tươi vui ạ.
AI: Đó chính là sức mạnh của Themes. Em đã biết cách khai phá menu ẩn rồi đó.
HS: Em cảm ơn AI, thiết kế video giờ đơn giản hơn hẳn!"
HNMU-G9-R0230-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,230,9,Lớp 9,5,[12b]: Hoàn thành việc dựng video,Mục 1 (Tr. 69),"Phân biệt sự khác nhau giữa chức năng ""Background music"" và ""Custom audio"".",Thông hiểu,"Background music: tự động điều chỉnh độ dài khớp với toàn bộ video. Custom audio: cho phép chèn âm thanh (nhạc, ghi âm) vào từng đoạn nhỏ, chỉ định điểm bắt đầu và kết thúc tuỳ ý.","HS: Em vẫn chưa rạch ròi được khi nào dùng ""Background music"", khi nào dùng ""Custom audio"" AI ạ.
AI: Hãy tưởng tượng em đang xem một bản tin thời sự. Tiếng nhạc dạo dồn dập chạy từ đầu đến cuối bản tin là loại nào?
HS: Nó chạy suốt video thì chắc chắn là ""Background music"" ạ.
AI: Chuẩn. Nhưng trong bản tin đó, thỉnh thoảng có tiếng của phóng viên ở hiện trường cất lên. Tiếng phóng viên đó chèn qua công cụ nào?
HS: Phóng viên chỉ nói một đoạn ngắn thôi, vậy là dùng ""Custom audio"".
AI: Tuyệt vời. Vậy nếu em kéo thả 3 video nhỏ vào bàn dựng, Background music sẽ xử lí nhạc thế nào?
HS: Nó tự động trải đều nhạc lên cả 3 video đó.
AI: Còn Custom audio?
HS: Em có thể chỉ định âm thanh chỉ phát ở video số 2, số 1 và 3 không có tiếng.
AI: Em phân biệt cực kì sắc sảo! Một đạo diễn sẽ luôn biết cách phối hợp cả 2 công cụ này."
HNMU-G9-R0231-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,231,9,Lớp 9,6,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 70),"Giải thích tác dụng của hiệu ứng ""Fade in"" và ""Fade out"" khi thiết lập âm thanh.",Thông hiểu,"""Fade in"" làm âm thanh lớn dần lên lúc bắt đầu, ""Fade out"" làm âm thanh nhỏ dần đi lúc kết thúc, giúp video không bị thay đổi âm lượng đột ngột, gây chói tai.","HS: Khi em chèn đoạn ghi âm bằng Custom audio, tiếng của em bị cất lên đột ngột quá. Có cách nào cho nó tự nhiên hơn không?
AI: Có một kĩ thuật trong âm thanh gọi là ""Fade"". Em nhìn vào bảng tùy chỉnh âm thanh xem có ô nào tên là Fade in hay Fade out không?
HS: Dạ có hai ô vuông cho phép đánh dấu tích vào ạ.
AI: ""Fade in"" có nghĩa là ""hiện dần vào"", ""Fade out"" là ""mờ dần ra"". Khi em tích vào Fade in, âm thanh đầu clip sẽ thế nào?
HS: Em đoán là nó sẽ bắt đầu từ âm lượng 0 rồi to dần lên mức bình thường.
AI: Hoàn toàn chính xác. Điều này giúp khán giả không bị giật mình. Còn Fade out thì sao?
HS: Khi hết clip, tiếng sẽ nhỏ dần đi chứ không bị ngắt cái ""bụp"" một phát.
AI: Rất chuẩn. Đặc biệt khi em cắt (Split) một đoạn nhạc ở giữa bài hát, Fade out là cứu cánh tuyệt vời để nó không bị lửng lơ. Thử ngay nhé!
HS: Em tích vào cả 2 ô rồi, giọng của em xuất hiện và kết thúc rất mượt mà. Kĩ thuật này hay quá!"
HNMU-G9-R0232-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,232,9,Lớp 9,7,[12b]: Hoàn thành việc dựng video,Sinh thêm (Tr. 70),Em hãy vận dụng công cụ Speed để thay đổi tốc độ phát của một đoạn video trong phần mềm. (Sinh thêm theo yêu cầu).,Vận dụng,Chọn đoạn video dưới Storyboard -> Nháy nút Speed (biểu tượng đồng hồ) -> Kéo thanh trượt sang trái (Slow) hoặc phải (Fast).,"HS: Thầy AI ơi, em có một đoạn video quay cảnh đánh cầu lông. Em muốn làm hiệu ứng quay chậm (Slow motion) giống trên tivi thì phần mềm có làm được không?
AI: Chắc chắn là được! Để thay đổi tốc độ, ta dùng công cụ ""Speed"". Đầu tiên, em hãy chọn đoạn video đánh cầu lông ở dưới bàn dựng.
HS: Xong ạ. Trên thanh công cụ em thấy nút ""Speed"" có biểu tượng cái đồng hồ tốc độ rồi. Em click vào đó.
AI: Rất tốt. Cửa sổ Speed hiện ra với một thanh trượt. Điểm ở giữa ghi là ""Normal"" (Bình thường). Để làm chậm, em kéo sang trái hay phải?
HS: Em kéo về phía bên trái (chữ Slow) ạ. Em để ở mức 0.5x.
AI: Chuẩn luôn! Mức 0.5x nghĩa là video sẽ chạy với tốc độ bằng một nửa bình thường. Em hãy Play thử xem.
HS: Cú đập cầu chạy chậm lại trông rất sắc nét và điện ảnh! Vậy nếu em kéo sang phải (Fast) thì nó sẽ biến thành tua nhanh đúng không AI?
AI: Chính xác! Fast motion (tua nhanh) rất hợp cho các video làm mây trôi hay đường phố xe chạy. Em hãy nắm vững công cụ này để video thêm sáng tạo nhé.
HS: Vâng ạ, công cụ này dễ dùng mà hiệu quả cao quá!"
HNMU-G9-R0233-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,233,9,Lớp 9,8,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 71),Giải thích mục đích của việc sử dụng công cụ Split (Phân chia video) trong quá trình dựng phim.,Thông hiểu,"Dùng để cắt bỏ đoạn video lỗi ở giữa, chèn thêm hình ảnh/hiệu ứng/chữ vào giữa một video dài, hoặc tách một video ra áp dụng các hiệu ứng khác nhau cho từng phần.","HS: Em thấy nút Split để chia nhỏ video. Nhưng chia ra rồi nó vẫn chiếu y hệt nhau, thế chia làm gì cho mất công ạ?
AI: Một thắc mắc rất hợp lí! Giả sử em quay video bạn em vừa hát vừa múa dài 2 phút. Phút đầu bạn hát, phút sau bạn múa. Em muốn chèn chữ ""Phần 1: Hát"" và ""Phần 2: Múa"" thì sao?
HS: Em thêm Text vào thôi ạ.
AI: Nhưng nếu để nguyên 1 clip dài, khi em chèn Text, chữ sẽ hiện trên toàn bộ clip. Em có muốn chữ ""Phần 1: Hát"" hiện cả lúc bạn đang múa không?
HS: Ồ, không ạ. Vậy em phải dùng Split cắt clip làm đôi ở phút thứ 1!
AI: Quá thông minh! Khi tách làm 2 clip riêng biệt, em có thể làm gì với clip 1 mà không ảnh hưởng đến clip 2?
HS: Em có thể chèn Text riêng, đổi Filter riêng, cho clip 1 chạy nhanh chậm tuỳ ý mà clip 2 vẫn bình thường.
AI: Đúng vậy. Split giúp chia nhỏ đối tượng để em có thể áp dụng các hiệu ứng độc lập. Giờ thì em thấy Split lợi hại chưa?
HS: Rất lợi hại ạ! Nó giúp việc biên tập chi tiết và linh hoạt hơn rất nhiều."
HNMU-G9-R0234-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,234,9,Lớp 9,9,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 72),"Giải thích sự khác biệt cơ bản giữa việc chọn ""Duplicate project"" và ""Back up project"".",Thông hiểu,"Duplicate (Tạo bản sao) chỉ tạo thêm một dự án mới trên cùng máy tính đó để thử nghiệm. Back up (Dự phòng) sẽ nén toàn bộ dữ liệu (ảnh, video) thành một tệp (.vbp) để copy mang sang máy khác tiếp tục chỉnh sửa.","HS: Ở cuối bài có yêu cầu Duplicate project và Back up project. Hai cái này cùng tạo ra bản sao, em dùng cái nào cũng được đúng không AI?
AI: Khoan đã, mục đích sử dụng của chúng khác hẳn nhau đấy. Nếu em muốn thử đổi toàn bộ màu video sang trắng đen, nhưng sợ làm hỏng bản gốc, em sẽ dùng tính năng nào?
HS: Em sẽ dùng Duplicate (nhân bản) để tạo một bản nháp, sửa thoải mái trên đó.
AI: Hoàn toàn chính xác! Bản Duplicate đó vẫn nằm trên máy tính của em. Nhưng ngày mai, em phải mang dự án này lên phòng máy trường để làm chung với nhóm. Em copy file Duplicate vào USB mang đi được không?
HS: Được chứ ạ?
AI: Nếu em chỉ mang cái tên dự án đi mà không copy theo các file ảnh, nhạc đang lưu rải rác trên máy tính em, thì lên trường máy sẽ báo lỗi ""Missing files"" (Mất file). Để tránh việc đó, ta dùng tính năng gì?
HS: À, em hiểu rồi! Phải dùng ""Back up project"".
AI: Đúng! Back up sẽ gom TẤT CẢ hình ảnh, âm thanh, hiệu ứng vào một tệp duy nhất đuôi .vbp. Cầm tệp này cắm vào máy nào mở lên cũng làm tiếp được. Em nhớ sự khác biệt này chưa?
HS: Nhớ in sâu luôn ạ! Duplicate là bản nháp tại chỗ, Backup là đóng gói mang đi. Cảm ơn AI nhiều!"
